# inner_mean	 background_mean	 backgroudn_std	 inner_no_poitns	 outer_no_points
3.430892617449664613e+03 3.421961538461538566e+03 1.019136425241703137e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.435812182741116885e+03 3.420041666666666515e+03 1.589255372458715243e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.424167512690355125e+03 3.414599999999999909e+03 8.620131476182173458e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.423961451247165314e+03 3.417511194029850685e+03 1.050887443344313432e+01 4.410000000000000000e+02 2.680000000000000000e+02
3.733544861337683415e+03 3.426550505050504853e+03 1.057321634060932425e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.424347003154573940e+03 3.414363207547169623e+03 8.421959453262397588e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.420972332015810480e+03 3.412973404255319110e+03 8.981324305657050644e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.420567901234568126e+03 3.418367647058823422e+03 1.364670226461183944e+01 8.100000000000000000e+01 6.800000000000000000e+01
3.437387351778656011e+03 3.418497326203208559e+03 9.621930349620587464e+00 2.530000000000000000e+02 1.870000000000000000e+02
3.398591836734693970e+03 3.409718750000000000e+03 3.011460855527596081e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.436241379310344655e+03 3.434449999999999818e+03 1.226570421948939860e+01 2.900000000000000000e+01 2.000000000000000000e+01
3.423611987381703329e+03 3.415367924528301955e+03 9.146940381019584621e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.434601957585644413e+03 3.409333333333333485e+03 1.377360233243726384e+01 6.130000000000000000e+02 3.960000000000000000e+02
4.248168026101141550e+03 3.443780303030303003e+03 1.244035125316451840e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.420208053691275381e+03 3.410567307692307622e+03 1.092171832694002909e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.422363636363636488e+03 3.420143617021276441e+03 1.206082156009246020e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.428076142131979850e+03 3.418516666666666879e+03 1.002079781698487615e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.424543766578249233e+03 3.419703389830508513e+03 1.078040384925893669e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.435867256637168339e+03 3.418967741935483900e+03 9.562979259650177255e+00 1.130000000000000000e+02 6.200000000000000000e+01
3.402061224489796132e+03 3.405093750000000000e+03 2.680643506581022351e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.444849557522124087e+03 3.420032258064516100e+03 1.070719948014401268e+01 1.130000000000000000e+02 6.200000000000000000e+01
3.427111675126903720e+03 3.411783333333333303e+03 1.002179569183531527e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.424190476190476147e+03 3.417485074626865753e+03 1.041435223415827238e+01 4.410000000000000000e+02 2.680000000000000000e+02
3.423522842639593819e+03 3.412875000000000000e+03 8.846432896936482493e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.437597315436241388e+03 3.421141304347826008e+03 9.244953407998769634e+00 1.490000000000000000e+02 9.200000000000000000e+01
3.524610114192495985e+03 3.424797783933518076e+03 1.678000378262785119e+01 6.130000000000000000e+02 3.610000000000000000e+02
3.450126903553299599e+03 3.419413043478260988e+03 9.298377808396198319e+00 1.970000000000000000e+02 9.200000000000000000e+01
3.432996219281663343e+03 3.416835616438356283e+03 9.490317630595553666e+00 5.290000000000000000e+02 3.650000000000000000e+02
3.426805369127516769e+03 3.417451923076922867e+03 9.149274674585189615e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.425989847715736232e+03 3.415358333333333121e+03 9.106587206827569503e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.420348993288590464e+03 3.412307692307692378e+03 1.007383981015729901e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.426804416403785581e+03 3.412330188679245111e+03 1.018806339857859022e+01 3.170000000000000000e+02 2.120000000000000000e+02
3.406959183673469397e+03 3.413500000000000000e+03 3.856055843302410580e+01 4.900000000000000000e+01 1.200000000000000000e+01
3.419535809018567761e+03 3.407751111111111186e+03 2.869998546048584132e+01 3.770000000000000000e+02 2.250000000000000000e+02
3.435114058355437464e+03 3.416487288135593190e+03 9.238589357892120546e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.450742911153119167e+03 3.418102473498233394e+03 9.558824437338305557e+00 5.290000000000000000e+02 2.830000000000000000e+02
3.427042440318302397e+03 3.417826271186440863e+03 1.327318520242912037e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.452673469387755176e+03 3.433083333333333485e+03 1.077387529577398162e+01 4.900000000000000000e+01 1.200000000000000000e+01
3.426893805309734489e+03 3.420980000000000018e+03 9.665381523768216354e+00 1.130000000000000000e+02 5.000000000000000000e+01
3.434358024691357969e+03 3.424691176470588289e+03 1.617392359627897847e+01 8.100000000000000000e+01 6.800000000000000000e+01
3.416031620553359517e+03 3.408946808510638220e+03 1.231921783687048766e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.422710875331565148e+03 3.418713541666666515e+03 9.899296269092257461e+00 3.770000000000000000e+02 1.920000000000000000e+02
3.446314720812182713e+03 3.421771739130434980e+03 9.449066276472214199e+00 1.970000000000000000e+02 9.200000000000000000e+01
3.423771883289124617e+03 3.416830508474576163e+03 9.851271177327838302e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.446327032136106027e+03 3.416246710526315837e+03 9.443129065504924924e+00 5.290000000000000000e+02 3.040000000000000000e+02
3.430059936908517557e+03 3.419136904761904589e+03 9.875972281995288427e+00 3.170000000000000000e+02 1.680000000000000000e+02
3.424653061224489647e+03 3.418449999999999818e+03 1.549346636489072004e+01 4.900000000000000000e+01 2.000000000000000000e+01
3.424040609137055981e+03 3.417849999999999909e+03 8.991338424654401251e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.419893401015228392e+03 3.410425000000000182e+03 9.964656291112103048e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.468370309951060335e+03 3.411184343434343646e+03 1.054613995750411881e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.430513274336283303e+03 3.421933333333333394e+03 8.780407482318551615e+00 1.130000000000000000e+02 6.000000000000000000e+01
3.430527851458885834e+03 3.417882352941176578e+03 9.315908928792197230e+00 3.770000000000000000e+02 1.700000000000000000e+02
3.398265306122449147e+03 3.405218750000000000e+03 3.659297608062919238e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.429956521739130494e+03 3.420372340425532002e+03 1.350254825638573131e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.427046979865771846e+03 3.416428571428571558e+03 1.005190610414415886e+01 1.490000000000000000e+02 9.800000000000000000e+01
3.421973451327433850e+03 3.407250000000000000e+03 2.705192317782688960e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.424482758620689765e+03 3.417000000000000000e+03 1.885205559083677329e+01 2.900000000000000000e+01 2.000000000000000000e+01
3.420571428571428442e+03 3.421718750000000000e+03 1.649854988892963448e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.425778140293637989e+03 3.417436997319035072e+03 9.578764694628416621e+00 6.130000000000000000e+02 3.730000000000000000e+02
3.427647634584012849e+03 3.416664723032070015e+03 9.304132933611860778e+00 6.130000000000000000e+02 3.430000000000000000e+02
3.447126903553299599e+03 3.415142857142857338e+03 1.065335053168816160e+01 1.970000000000000000e+02 7.000000000000000000e+01
3.423908629441624271e+03 3.417699999999999818e+03 1.009092001091410395e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.419187919463087383e+03 3.413666666666666515e+03 1.190271410958875187e+01 1.490000000000000000e+02 8.400000000000000000e+01
3.431976284584980021e+03 3.422463855421686731e+03 1.446043274788847910e+01 2.530000000000000000e+02 1.660000000000000000e+02
3.423460032626427619e+03 3.414760101010101152e+03 9.744489454931525074e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.425703703703703923e+03 3.418573529411764866e+03 1.770536324234136316e+01 8.100000000000000000e+01 6.800000000000000000e+01
3.425707509881422993e+03 3.418590425531915116e+03 9.418593755415979984e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.421187817258883115e+03 3.412741666666666788e+03 9.855198148974759320e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.431877551020408191e+03 3.425449999999999818e+03 1.101124425303516752e+01 4.900000000000000000e+01 2.000000000000000000e+01
3.429355704697986766e+03 3.418333333333333485e+03 8.830436466400430007e+00 1.490000000000000000e+02 5.700000000000000000e+01
3.462143236074270590e+03 3.418228813559322134e+03 9.825089827466324977e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.402122448979591809e+03 3.411218750000000000e+03 2.852820356134434121e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.512725623582766275e+03 3.416013761467889708e+03 1.040751288173449396e+01 4.410000000000000000e+02 2.180000000000000000e+02
3.426897233201581003e+03 3.416648936170212892e+03 9.364041052115961605e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.428223350253806984e+03 3.416333333333333485e+03 9.337499070355452346e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.427080536912751541e+03 3.420788461538461434e+03 1.082880158590885955e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.426861198738170515e+03 3.418594999999999800e+03 9.784220715008427049e+00 3.170000000000000000e+02 2.000000000000000000e+02
3.426592920353982208e+03 3.416047619047619264e+03 7.708845818595368549e+00 1.130000000000000000e+02 4.200000000000000000e+01
3.410857142857142662e+03 3.412500000000000000e+03 3.089599488606896927e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.428693877551020250e+03 3.421593750000000000e+03 2.212444826289460309e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.440106194690265511e+03 3.423467741935483900e+03 1.068118294453816475e+01 1.130000000000000000e+02 6.200000000000000000e+01
3.437657844990548256e+03 3.418098591549295634e+03 9.958583147112683776e+00 5.290000000000000000e+02 2.840000000000000000e+02
3.455053691275167694e+03 3.417278846153846189e+03 9.833671286774404052e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.429543624161073694e+03 3.421634615384615245e+03 1.096678349547789821e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.432264274061990363e+03 3.413793296089385422e+03 1.033769258676598035e+01 6.130000000000000000e+02 3.580000000000000000e+02
3.430415929203539690e+03 3.418187500000000000e+03 1.118854743700003240e+01 1.130000000000000000e+02 6.400000000000000000e+01
3.408816326530612059e+03 3.414187500000000000e+03 2.068731117738600744e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.429345679012345499e+03 3.421675000000000182e+03 9.363192564504908333e+00 8.100000000000000000e+01 4.000000000000000000e+01
3.483122349102773114e+03 3.418680851063829778e+03 1.036766943379544337e+01 6.130000000000000000e+02 3.760000000000000000e+02
3.431345132743362683e+03 3.420452380952380736e+03 1.667219296135303352e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.434867256637168339e+03 3.425059523809523853e+03 9.963446514128998288e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.428277602523659425e+03 3.417539603960396107e+03 9.670354608751130954e+00 3.170000000000000000e+02 2.020000000000000000e+02
3.430827411167512764e+03 3.417636363636363512e+03 1.377851830113961462e+01 1.970000000000000000e+02 9.900000000000000000e+01
3.415137055837563366e+03 3.409090909090909008e+03 1.053717891931204065e+01 1.970000000000000000e+02 9.900000000000000000e+01
3.418624505928853978e+03 3.415075268817204233e+03 1.008484070397304322e+01 2.530000000000000000e+02 1.860000000000000000e+02
3.419000000000000000e+03 3.413031250000000000e+03 2.357499254374219433e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.445331158238172975e+03 3.420125786163522207e+03 1.121838234191401895e+01 6.130000000000000000e+02 3.180000000000000000e+02
3.422784665579119064e+03 3.412050000000000182e+03 1.121841179302555069e+01 6.130000000000000000e+02 3.800000000000000000e+02
3.434954314720812363e+03 3.408661016949152327e+03 2.959736026335853154e+01 1.970000000000000000e+02 1.180000000000000000e+02
3.427037807183364748e+03 3.419110215053763568e+03 1.661490466247095910e+01 5.290000000000000000e+02 3.720000000000000000e+02
3.428076142131979850e+03 3.422175000000000182e+03 1.137809481708896087e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.428299492385786834e+03 3.417781250000000000e+03 9.931225089123362437e+00 1.970000000000000000e+02 9.600000000000000000e+01
3.421659863945578309e+03 3.415530303030303003e+03 1.127644326174904243e+01 4.410000000000000000e+02 2.640000000000000000e+02
3.434309734513274179e+03 3.421380952380952294e+03 1.654064601282374269e+01 1.130000000000000000e+02 8.400000000000000000e+01
4.649092985318107822e+03 3.454308943089431068e+03 1.658719103618861368e+01 6.130000000000000000e+02 3.690000000000000000e+02
3.430370370370370438e+03 3.419397058823529278e+03 9.144493209323483640e+00 8.100000000000000000e+01 6.800000000000000000e+01
3.497433931484502409e+03 3.424883838383838338e+03 1.110403700426390117e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.424807106598984774e+03 3.418625000000000000e+03 1.194575412716445761e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.463336283185840784e+03 3.418714285714285779e+03 1.542074316392991307e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.446685279187817287e+03 3.413787878787878981e+03 1.339928592042228317e+01 1.970000000000000000e+02 9.900000000000000000e+01
3.448292035398229928e+03 3.420090909090909008e+03 1.158202273735918908e+01 1.130000000000000000e+02 3.300000000000000000e+01
3.426130434782608518e+03 3.415135135135134988e+03 1.039532681431099093e+01 2.530000000000000000e+02 1.850000000000000000e+02
3.430142857142857338e+03 3.429062500000000000e+03 8.325178301393910019e+00 4.900000000000000000e+01 1.600000000000000000e+01
3.428161073825503536e+03 3.418240384615384755e+03 1.042878338680951344e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.418708222811671021e+03 3.409889830508474461e+03 1.487762732718247882e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.500204081632653015e+03 3.457842105263157919e+03 1.676231097587911734e+01 4.900000000000000000e+01 1.900000000000000000e+01
3.431333333333333485e+03 3.421941176470588289e+03 1.888734586727406040e+01 8.100000000000000000e+01 6.800000000000000000e+01
3.428911504424778741e+03 3.414531250000000000e+03 1.120263466500180094e+01 1.130000000000000000e+02 3.200000000000000000e+01
3.456949602122016131e+03 3.418194915254237458e+03 1.095851845313651118e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.421286472148541179e+03 3.411111111111111313e+03 1.311016945771016928e+01 3.770000000000000000e+02 1.440000000000000000e+02
3.424442953020134155e+03 3.418250000000000000e+03 1.032430850729704552e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.422979865771812001e+03 3.409903846153846189e+03 1.095490690088695551e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.419620689655172555e+03 3.414099999999999909e+03 2.088276801575883113e+01 2.900000000000000000e+01 2.000000000000000000e+01
3.427857142857142662e+03 3.427593750000000000e+03 1.757992351910269235e+01 4.900000000000000000e+01 3.200000000000000000e+01
3.428754940711462496e+03 3.419547872340425329e+03 1.148555270785779925e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.420265486725663777e+03 3.413797619047619264e+03 1.171159352532755804e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.415758620689655345e+03 3.409758474576271055e+03 1.461123799132654533e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.439964601769911496e+03 3.426121212121212011e+03 1.834477479194350025e+01 1.130000000000000000e+02 6.600000000000000000e+01
